b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1301 "Sướng như..... Cướp! " "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T09:13:03Z WIFI 0.67 2 0 2 0 0.45 385 76.39 4.21 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:34:45Z 4g 10 1 0 0 9 2.728 625 111 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:36:5Z 4g 10 0 0 0 1 0.031 625 25 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:38:31Z 4g 10 0 0 0 9 0.028 625 137 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:38:39Z 4g 10 0 0 0 1 1.093 229 5 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:38:45Z 4g 10 0 0 0 3 0.764 178 7 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:28Z 4g 10 1 1 0 4 0.041 178 30 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T9:51:51Z 4g 10 0 0 0 0 0 178 1 0 -1 
